"","X","workerId","hitId","assignmentId","time","condition","chain","generation","level","trialType","nameTraining","arrayTraining","seenInTraining","inAmbig","choiceArray0","choiceArray1","choiceArray2","choiceArray3","correctChoiceNumber","participantChoiceNumber","participantText","compositionalAnswer","seenInTesting","conditionCE","conditionHeadN","correctLexicon","correctedAnswers","encodingCompositional","encodingCorrected","normedCorrectness","prepHorizGloss","prepVertGloss","consonants"
"2862",2862,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507392,"PreNomPostPos","none","blah",2,"write",NA,"[[1,3],[1]]","true","false",NA,NA,NA,NA,NA,NA,"tilkin rae x moy tilkin","tinkin rae kolkil moy tinkin","true","branching","head final","vusu tinkin solson kolkil rae moy","tinkin rae X moy tinkin","trkmt","trXmt",0.8,"R","U","vtsk"
"2863",2863,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507416,"PreNomPostPos","none","blah",2,"write",NA,"[0,[0,2]]","true","false",NA,NA,NA,NA,NA,NA,"solsoi moy vusu moy vusu","solson moy vusu moy vusu","true","branching","head final","vusu tinkin solson kolkil rae moy","solson moy vusu moy vusu","smvmv","smvmv",1,"R","U","vtsk"
"2864",2864,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507434,"PreNomPostPos","none","blah",2,"write",NA,"[1,[[2,3]]]","false","true",NA,NA,NA,NA,NA,NA,"x moy solsoi rae tilkin","kolkil moy solson rae tinkin","false","branching","head final","vusu tinkin solson kolkil rae moy","X moy solson rae tinkin","kmsrt","Xmsrt",0.8,"R","U","vtsk"
"2865",2865,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507448,"PreNomPostPos","none","blah",2,"write",NA,"[3,[3,3]]","true","false",NA,NA,NA,NA,NA,NA,"x moy x moy x","kolkil moy kolkil moy kolkil","true","branching","head final","vusu tinkin solson kolkil rae moy","X moy X moy X","kmkmk","XmXmX",0.4,"R","U","vtsk"
"2866",2866,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507473,"PreNomPostPos","none","blah",2,"write",NA,"[2,[3,2]]","true","false",NA,NA,NA,NA,NA,NA,"solsoi moy x moy solsoi","solson moy kolkil moy solson","true","branching","head final","vusu tinkin solson kolkil rae moy","solson moy X moy solson","smkms","smXms",0.8,"R","U","vtsk"
"2867",2867,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507488,"PreNomPostPos","none","blah",2,"write",NA,"[[0,[0]],[3]]","false","false",NA,NA,NA,NA,NA,NA,"x rae vusu rae vusu","kolkil rae vusu rae vusu","false","branching","head final","vusu tinkin solson kolkil rae moy","X rae vusu rae vusu","krvrv","Xrvrv",0.8,"R","U","vtsk"
"2868",2868,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507505,"PreNomPostPos","none","blah",2,"write",NA,"[[1,[1]],0]","false","false",NA,NA,NA,NA,NA,NA,"vusu moy tilkin rae tilkin","vusu moy tinkin rae tinkin","false","branching","head final","vusu tinkin solson kolkil rae moy","vusu moy tinkin rae tinkin","vmtrt","vmtrt",1,"R","U","vtsk"
"2869",2869,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507541,"PreNomPostPos","none","blah",3,"write",NA,"[0,[[[1,[2]],3]]]","false","false",NA,NA,NA,NA,NA,NA,"x moy solsoi rae tikin rae vusu","kolkil moy solson rae tinkin rae vusu","false","branching","head final","vusu tinkin solson kolkil rae moy","X moy solson rae tinkin rae vusu","kmsrtrv","Xmsrtrv",0.857142857142857,"R","U","vtsk"
"2870",2870,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507567,"PreNomPostPos","none","blah",3,"write",NA,"[0,[[1,[[2,3]]]]]","false","false",NA,NA,NA,NA,NA,NA,"x moy solsoi rae tilkin rae vusu","kolkil moy solson rae tinkin rae vusu","false","branching","head final","vusu tinkin solson kolkil rae moy","X moy solson rae tinkin rae vusu","kmsrtrv","Xmsrtrv",0.857142857142857,"R","U","vtsk"
"2871",2871,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507615,"PreNomPostPos","none","blah",3,"write",NA,"[0,[[[0,[0]],1]]]","false","false",NA,NA,NA,NA,NA,NA,"tilkin moy vusu rae vusu rae vusu","tinkin moy vusu rae vusu rae vusu","false","branching","head final","vusu tinkin solson kolkil rae moy","tinkin moy vusu rae vusu rae vusu","tmvrvrv","tmvrvrv",1,"R","U","vtsk"
"2872",2872,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507631,"PreNomPostPos","none","blah",3,"write",NA,"[[0,[[3,[3]]]],[1]]","false","false",NA,NA,NA,NA,NA,NA,"tilkin rae x rae x rae vusu","tinkin rae kolkil rae kolkil rae vusu","false","branching","head final","vusu tinkin solson kolkil rae moy","tinkin rae X rae X rae vusu","trkrkrv","trXrXrv",0.714285714285714,"R","U","vtsk"
"2873",2873,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507660,"PreNomPostPos","none","blah",3,"write",NA,"[[0,[[1,[2]]]],3]","false","false",NA,NA,NA,NA,NA,NA,"x moy solsoi rae tilkin rae vusu","kolkil moy solson rae tinkin rae vusu","false","branching","head final","vusu tinkin solson kolkil rae moy","X moy solson rae tinkin rae vusu","kmsrtrv","Xmsrtrv",0.857142857142857,"R","U","vtsk"
"2874",2874,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507685,"PreNomPostPos","none","blah",3,"write",NA,"[[0,[0,2]],[1]]","false","false",NA,NA,NA,NA,NA,NA,"tilkin rae solsoi moy vusu moy vusu","tinkin rae solson moy vusu moy vusu","false","branching","head final","vusu tinkin solson kolkil rae moy","tinkin rae solson moy vusu moy vusu","trsmvmv","trsmvmv",1,"R","U","vtsk"
"2875",2875,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507713,"PreNomPostPos","none","blah",3,"write",NA,"[0,[[0,[0]],[1]]]","false","false",NA,NA,NA,NA,NA,NA,"tilkin rae vusu rae vusu moy vusu","tinkin rae vusu rae vusu moy vusu","false","branching","head final","vusu tinkin solson kolkil rae moy","tinkin rae vusu rae vusu moy vusu","trvrvmv","trvrvmv",1,"R","U","vtsk"
"2876",2876,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507738,"PreNomPostPos","none","blah",3,"write",NA,"[[[3,0],[1]],0]","false","false",NA,NA,NA,NA,NA,NA,"vusu moy tilkin rae vusu moy x","vusu moy tinkin rae vusu moy kolkil","false","branching","head final","vusu tinkin solson kolkil rae moy","vusu moy tinkin rae vusu moy X","vmtrvmk","vmtrvmX",0.857142857142857,"R","U","vtsk"
"2877",2877,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507763,"PreNomPostPos","none","blah",3,"write",NA,"[1,[[[1,1],[0]]]]","false","false",NA,NA,NA,NA,NA,NA,"vusu rae tilkin moy tilkin rae tilkin","vusu rae tinkin moy tinkin rae tinkin","false","branching","head final","vusu tinkin solson kolkil rae moy","vusu rae tinkin moy tinkin rae tinkin","vrtmtrt","vrtmtrt",1,"R","U","vtsk"
"2878",2878,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507784,"PreNomPostPos","none","blah",3,"write",NA,"[[[1,[3]],[0]],[3]]","false","false",NA,NA,NA,NA,NA,NA,"x rae vusu rae x rae tilkin","kolkil rae vusu rae kolkil rae tinkin","false","branching","head final","vusu tinkin solson kolkil rae moy","X rae vusu rae X rae tinkin","krvrkrt","XrvrXrt",0.714285714285714,"R","U","vtsk"
"2879",2879,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507808,"PreNomPostPos","none","blah",3,"write",NA,"[2,[[0,0],3]]","false","false",NA,NA,NA,NA,NA,NA,"x moy vusu moy vusu moy solsoi","kolkil moy vusu moy vusu moy solson","false","branching","head final","vusu tinkin solson kolkil rae moy","X moy vusu moy vusu moy solson","kmvmvms","Xmvmvms",0.857142857142857,"R","U","vtsk"
"2880",2880,"A36","3HEA4ZVWVDTAM8N5PMDJGCQ5WEM55N","32M8BPYGAUTM1D5X34K6X2HMC91IGM",1581507834,"PreNomPostPos","none","blah",3,"write",NA,"[3,[[0,[1,[0]]]]]","false","false",NA,NA,NA,NA,NA,NA,"vusu rae tilkin moy vusu rae x","vusu rae tinkin moy vusu rae kolkil","false","branching","head final","vusu tinkin solson kolkil rae moy","vusu rae tinkin moy vusu rae X","vrtmvrk","vrtmvrX",0.857142857142857,"R","U","vtsk"
"2921",2921,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371048,"CEPre","none","blah",0,"write",NA,"0","true","false",NA,NA,NA,NA,NA,NA,"kuka","kuka","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","kuka","k","k",1,"N","E","ktvs"
"2922",2922,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371065,"CEPre","none","blah",0,"write",NA,"1","true","false",NA,NA,NA,NA,NA,NA,"tutil","tultol","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","tultol","t","t",1,"N","E","ktvs"
"2923",2923,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371067,"CEPre","none","blah",0,"write",NA,"2","true","false",NA,NA,NA,NA,NA,NA,"vinkin","vinkin","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","vinkin","v","v",1,"N","E","ktvs"
"2924",2924,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371070,"CEPre","none","blah",0,"write",NA,"3","true","false",NA,NA,NA,NA,NA,NA,"sosil","solsil","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","solsil","s","s",1,"N","E","ktvs"
"2925",2925,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371086,"CEPre","none","blah",1,"write",NA,"[3,1]","false","false",NA,NA,NA,NA,NA,NA,"moy tutil sosil","moy tultol solsil","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","moy tultol solsil","mts","mts",1,"N","E","ktvs"
"2926",2926,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371103,"CEPre","none","blah",1,"write",NA,"[0,3]","true","false",NA,NA,NA,NA,NA,NA,"moy sosil kuka","moy solsil kuka","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","moy solsil kuka","msk","msk",1,"N","E","ktvs"
"2927",2927,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371139,"CEPre","none","blah",1,"write",NA,"[2,1]","true","false",NA,NA,NA,NA,NA,NA,"moy totil vinkin","moy tultol vinkin","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","moy tultol vinkin","mtv","mtv",1,"N","E","ktvs"
"2928",2928,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371142,"CEPre","none","blah",1,"write",NA,"[3,2]","true","false",NA,NA,NA,NA,NA,NA,"moy vinkin sosil","moy vinkin solsil","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","moy vinkin solsil","mvs","mvs",1,"N","E","ktvs"
"2929",2929,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371151,"CEPre","none","blah",1,"write",NA,"[3,[2]]","false","false",NA,NA,NA,NA,NA,NA,"rae vinkin sosil","rae vinkin solsil","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae vinkin solsil","rvs","rvs",1,"N","E","ktvs"
"2930",2930,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371158,"CEPre","none","blah",1,"write",NA,"[1,[2]]","true","false",NA,NA,NA,NA,NA,NA,"rae vinkin totil","rae vinkin tultol","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae vinkin tultol","rvt","rvt",1,"N","E","ktvs"
"2931",2931,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371161,"CEPre","none","blah",1,"write",NA,"[2,[2]]","true","false",NA,NA,NA,NA,NA,NA,"rae vinkin vinkin","rae vinkin vinkin","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae vinkin vinkin","rvv","rvv",1,"N","E","ktvs"
"2932",2932,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371174,"CEPre","none","blah",1,"write",NA,"[1,1]","false","false",NA,NA,NA,NA,NA,NA,"moy tutol tutol","moy tultol tultol","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","moy tultol tultol","mtt","mtt",1,"N","E","ktvs"
"2933",2933,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371180,"CEPre","none","blah",1,"write",NA,"[0,0]","false","false",NA,NA,NA,NA,NA,NA,"moy kuka kuka","moy kuka kuka","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","moy kuka kuka","mkk","mkk",1,"N","E","ktvs"
"2934",2934,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371186,"CEPre","none","blah",1,"write",NA,"[0,2]","true","false",NA,NA,NA,NA,NA,NA,"moy vinkin kuka","moy vinkin kuka","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","moy vinkin kuka","mvk","mvk",1,"N","E","ktvs"
"2935",2935,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371190,"CEPre","none","blah",1,"write",NA,"[2,2]","true","false",NA,NA,NA,NA,NA,NA,"moy vinkin vinkin","moy vinkin vinkin","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","moy vinkin vinkin","mvv","mvv",1,"N","E","ktvs"
"2936",2936,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371211,"CEPre","none","blah",1,"write",NA,"[0,[1]]","true","false",NA,NA,NA,NA,NA,NA,"rae totil sosil","rae tultol kuka","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae tultol solsil","rtk","rts",0.666666666666667,"N","E","ktvs"
"2937",2937,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371217,"CEPre","none","blah",2,"write",NA,"[[2,[2]],2]","true","false",NA,NA,NA,NA,NA,NA,"rae moy vinkin vinkin vinkin","rae moy vinkin vinkin vinkin","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae moy vinkin vinkin vinkin","rmvvv","rmvvv",1,"N","E","ktvs"
"2938",2938,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371227,"CEPre","none","blah",2,"write",NA,"[[3,1],[2]]","false","false",NA,NA,NA,NA,NA,NA,"rae moy vinkin sosil totil","moy rae vinkin tultol solsil","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae moy vinkin solsil tultol","mrvts","rmvst",0.6,"N","E","ktvs"
"2939",2939,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371234,"CEPre","none","blah",2,"write",NA,"[[2,2],0]","true","false",NA,NA,NA,NA,NA,NA,"moy moy kuka vinkin vinkin","moy moy kuka vinkin vinkin","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","moy moy kuka vinkin vinkin","mmkvv","mmkvv",1,"N","E","ktvs"
"2940",2940,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371243,"CEPre","none","blah",2,"write",NA,"[1,[1,1]]","true","false",NA,NA,NA,NA,NA,NA,"moy moy tutil tutil tutil","moy moy tultol tultol tultol","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","moy moy tultol tultol tultol","mmttt","mmttt",1,"N","E","ktvs"
"2941",2941,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371251,"CEPre","none","blah",2,"write",NA,"[0,[1,[2]]]","false","true",NA,NA,NA,NA,NA,NA,"rae moy kuka vinkin tutil","moy rae vinkin tultol kuka","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae moy kuka vinkin tultol","mrvtk","rmkvt",0.4,"N","E","ktvs"
"2942",2942,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371260,"CEPre","none","blah",2,"write",NA,"[1,[0,[3]]]","false","false",NA,NA,NA,NA,NA,NA,"rae moi sosil tutil kuka","moy rae solsil kuka tultol","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae moy solsil tultol kuka","mrskt","rmstk",0.6,"N","E","ktvs"
"2943",2943,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371264,"CEPre","none","blah",2,"write",NA,"[[0,[0]],[0]]","true","false",NA,NA,NA,NA,NA,NA,"rae rae kuka kuka kuka","rae rae kuka kuka kuka","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae rae kuka kuka kuka","rrkkk","rrkkk",1,"N","E","ktvs"
"2944",2944,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371270,"CEPre","none","blah",2,"write",NA,"[[0,1],[2]]","false","true",NA,NA,NA,NA,NA,NA,"rae moy vinkin kuka sosil","moy rae vinkin tultol kuka","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae moy vinkin kuka solsil","mrvtk","rmvks",0.4,"N","E","ktvs"
"2945",2945,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371278,"CEPre","none","blah",2,"write",NA,"[1,[[0,[2]]]]","true","false",NA,NA,NA,NA,NA,NA,"rae rae vinkin kuka tutil","rae rae vinkin kuka tultol","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae rae vinkin kuka tultol","rrvkt","rrvkt",1,"N","E","ktvs"
"2946",2946,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371285,"CEPre","none","blah",2,"write",NA,"[2,[[1,3]]]","true","false",NA,NA,NA,NA,NA,NA,"rae moy vinkin sosil tutil","rae moy solsil tultol vinkin","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae moy vinkin solsil tultol","rmstv","rmvst",0.6,"N","E","ktvs"
"2947",2947,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371294,"CEPre","none","blah",2,"write",NA,"[3,[3,1]]","true","false",NA,NA,NA,NA,NA,NA,"moy moy tutil sosil sosil","moy moy tultol solsil solsil","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","moy moy tultol solsil solsil","mmtss","mmtss",1,"N","E","ktvs"
"2948",2948,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371299,"CEPre","none","blah",2,"write",NA,"[0,[3,3]]","true","false",NA,NA,NA,NA,NA,NA,"moy moy sosil sosil kuka","moy moy solsil solsil kuka","true","center-embedding","head final","kuka tultol vinkin solsil rae moy","moy moy solsil solsil kuka","mmssk","mmssk",1,"N","E","ktvs"
"2949",2949,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371310,"CEPre","none","blah",3,"write",NA,"[[1,[[0,[2]]]],0]","false","false",NA,NA,NA,NA,NA,NA,"rae rae moy kuka vinkin kuka totil","rae rae moy kuka vinkin kuka tultol","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae rae moy kuka vinkin kuka tultol","rrmkvkt","rrmkvkt",1,"N","E","ktvs"
"2950",2950,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371327,"CEPre","none","blah",3,"write",NA,"[0,[[1,[[2,3]]]]]","false","false",NA,NA,NA,NA,NA,NA,"rae rae rae moy vinkin sosil totil kuka","rae rae moy solsil vinkin tultol kuka","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae rae rae moy vinkin solsil tultol kuka","rrmsvtk","rrrmvstk",0.75,"N","E","ktvs"
"2951",2951,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371341,"CEPre","none","blah",3,"write",NA,"[0,[[3,2],[3]]]","false","false",NA,NA,NA,NA,NA,NA,"moy rae moy moy sosil kuka sosil vinkin","moy moy rae solsil vinkin solsil kuka","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","moy rae moy moy solsil kuka solsil vinkin","mmrsvsk","mrmmsksv",0.5,"N","E","ktvs"
"2952",2952,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371357,"CEPre","none","blah",3,"write",NA,"[[[3,[1]],[0]],2]","false","false",NA,NA,NA,NA,NA,NA,"rae rae moy vinkin kuka tutil sosil","rae rae moy vinkin kuka tultol solsil","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae rae moy vinkin kuka tultol solsil","rrmvkts","rrmvkts",1,"N","E","ktvs"
"2953",2953,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371372,"CEPre","none","blah",3,"write",NA,"[[2,[[2,[1]]]],[2]]","false","false",NA,NA,NA,NA,NA,NA,"rae rae rae vinkin tutil vinkin vinkin","rae rae rae vinkin tultol vinkin vinkin","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae rae rae vinkin tultol vinkin vinkin","rrrvtvv","rrrvtvv",1,"N","E","ktvs"
"2954",2954,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371384,"CEPre","none","blah",3,"write",NA,"[[[2,[2]],1],0]","false","false",NA,NA,NA,NA,NA,NA,"rae moy moy kuka tutil vinkin vinkin","rae moy moy kuka tultol vinkin vinkin","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae moy moy kuka tultol vinkin vinkin","rmmktvv","rmmktvv",1,"N","E","ktvs"
"2955",2955,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371397,"CEPre","none","blah",3,"write",NA,"[[3,[[2,[0]]]],1]","false","false",NA,NA,NA,NA,NA,NA,"rae rae moy tutil kuka vinkin sosil","rae rae moy tultol kuka vinkin solsil","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae rae moy tultol kuka vinkin solsil","rrmtkvs","rrmtkvs",1,"N","E","ktvs"
"2956",2956,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371404,"CEPre","none","blah",3,"write",NA,"[[1,[[0,[3]]]],[2]]","false","false",NA,NA,NA,NA,NA,NA,"rae rae rae vinkin sosil kuka tutil","rae rae rae vinkin solsil kuka tultol","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae rae rae vinkin solsil kuka tultol","rrrvskt","rrrvskt",1,"N","E","ktvs"
"2957",2957,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371416,"CEPre","none","blah",3,"write",NA,"[[0,[0,0]],[2]]","false","false",NA,NA,NA,NA,NA,NA,"rae moy moy vinkin kuka kuka kuka","moy moy rae vinkin kuka kuka kuka","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae moy moy vinkin kuka kuka kuka","mmrvkkk","rmmvkkk",0.714285714285714,"N","E","ktvs"
"2958",2958,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371432,"CEPre","none","blah",3,"write",NA,"[[0,[[1,[2]]]],3]","false","false",NA,NA,NA,NA,NA,NA,"moy rae rae sosil vinkin tutil kuka","rae rae moy solsil vinkin tultol kuka","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","moy rae rae solsil vinkin tultol kuka","rrmsvtk","mrrsvtk",0.714285714285714,"N","E","ktvs"
"2959",2959,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371444,"CEPre","none","blah",3,"write",NA,"[[[2,1],[2]],2]","false","false",NA,NA,NA,NA,NA,NA,"rae moy moy vinkin vinkin tutil vinkin","moy rae moy vinkin vinkin tultol vinkin","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae moy moy vinkin vinkin tultol vinkin","mrmvvtv","rmmvvtv",0.857142857142857,"N","E","ktvs"
"2960",2960,"A37","3KWGG5KP6J9TT0HQWVHDBK71ANWCMK","3WS1NTTKEZJ5GISMOUPI9DHEPRS0F0",1581371455,"CEPre","none","blah",3,"write",NA,"[0,[[[1,[2]],3]]]","false","false",NA,NA,NA,NA,NA,NA,"rae moy rae sosil vinkin tutil kuka","rae rae moy solsil vinkin tultol kuka","false","center-embedding","head final","kuka tultol vinkin solsil rae moy","rae moy rae solsil vinkin tultol kuka","rrmsvtk","rmrsvtk",0.857142857142857,"N","E","ktvs"
